id,vernacularName,language,locality,countryCode,source,lexicon,contributor,created
371717,piadivka britská,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:48:43Z
320198,piadivka jedľová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:48:48Z
344864,piadivka borinná,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:48:52Z
232547,piadivka borievková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:48:57Z
322804,piadivka žltá,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:49:09Z
467852,piadivka oriešková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:49:16Z
483300,piadivka mriežkovaná,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:49:26Z
219751,piadivka mokraďová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:49:33Z
452679,piadivka ríbezľová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:49:39Z
475735,piadivka žltohlavá,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:49:45Z
483298,piadivka dubová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:49:54Z
453415,piadivka boreálna,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:50:01Z
778619,piadivka alpská,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:50:05Z
483301,piadivka olivovozelená,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:50:10Z
935280,piadivka čakanková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:50:17Z
875552,piadivka vysokohorská,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:50:21Z
1321952,piadivka rakúska,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:50:32Z
483296,piadivka vrchovská,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:50:39Z
782223,piadivka údolná,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:50:46Z
468311,piadivka bezfarebná,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:50:55Z
222645,piadivka zadymená,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:51:02Z
177566,piadivka anglická,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:51:09Z
343156,jesenica liesková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:51:22Z
483309,jesenica Christyho,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:53:20Z
173571,jesenica vŕbová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:53:25Z
546577,semenovka samorastlíková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:53:30Z
205039,piadivka oštepovitá,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:53:35Z
203920,piadivka škvrnitá,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:53:39Z
447509,piadivka pruhovaná,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:53:44Z
1454153,piadivka jelenia,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:53:49Z
483306,piadivka rešetliaková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:53:53Z
483308,piadivka krušinová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:53:58Z
483305,piadivka jaskynná,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:54:03Z
483304,piadivka dráčová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:54:07Z
483302,piadivka poniklecová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:54:12Z
182469,piadivka plotová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:54:17Z
752787,piadivka kôrová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:54:21Z
362728,piadivka vlašská,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:54:26Z
558201,piadivka pestrá,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:54:30Z
871310,piadivka napodobňujúca,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:54:35Z
472070,piadivka zimozeleňová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:54:40Z
473458,piadivka podhorská,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:54:45Z
466356,semenovka dvojškvrnná,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:54:49Z
1507003,semenovka púpavová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:54:54Z
201402,semenovka knôtovková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:55:00Z
201403,semenovka konopnicová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:55:04Z
546346,semenovka silenková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:55:09Z
475546,semenovka naduticová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:55:14Z
201405,semenovka zúbkokvetová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:55:19Z
201409,semenovka menšia,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:55:24Z
483313,semenovka očianková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:55:29Z
201411,semenovka štrkáčová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:55:33Z
1321842,semenovka horcová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:55:45Z
771688,semenovka prvosienková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:55:51Z
814817,semenovka kuričková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:55:58Z
811639,semenovka žltušková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:56:04Z
483337,kvetnatka trnková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:56:17Z
129223,kvetnatka sadová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:56:23Z
483338,kvetnatka čučoriedková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:56:29Z
483317,kvetnatka Haworthova,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:56:34Z
483315,kvetnatka vŕbová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:56:38Z
483316,kvetnatka javorová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:56:43Z
357384,kvetnatka šišková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:56:47Z
811582,kvetnatka hálková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:56:52Z
875566,kvetnatka náprstníková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:56:59Z
519065,kvetnatka zúbkokvetová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:57:03Z
483318,kvetnatka čermeľová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:57:08Z
219825,kvetnatka mäkkuľová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:57:12Z
977203,kvetnatka silenková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:57:19Z
483320,kvetnatka knôtovková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:57:24Z
804892,kvetnatka Schieferova,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:57:28Z
804894,kvetnatka silenkožravá,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:57:32Z
870599,kvetnatka cesnaková,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:57:37Z
324924,kvetnatka dúbravová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:57:48Z
325267,kvetnatka dubová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:57:55Z
470707,kvetnatka čiarkovaná,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:58:02Z
497116,kvetnatka jesenná,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:58:09Z
219839,kvetnatka trojbodá,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:58:16Z
354673,zlatobyľová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:58:23Z
319713,borovicová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:58:30Z
219810,smrekovcová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:58:37Z
797810,smrečinová,sk,"","",,Slovak,Samo Sučík,2025-09-30T20:59:54Z
787366,samorastlíková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:00:00Z
483321,lipová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:00:04Z
363253,mrlíková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:00:11Z
460198,kvetnatka vresová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:00:17Z
875563,kvetnatka panónska,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:00:23Z
870731,kvetnatka kuričková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:00:27Z
354878,kvetnatka smreková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:00:32Z
475990,kvetnatka dúšková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:00:36Z
811077,kvetnatka smldníková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:00:41Z
355007,kvetnatka ovocná,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:00:47Z
483322,kvetnatka boľševníková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:00:52Z
787365,kvetnatka Guenéeho,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:00:57Z
476092,kvetnatka kýchavicová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:01:01Z
219806,kvetnatka borievková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:01:05Z
143103,kvetnatka palinová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:01:11Z
483328,kvetnatka veľká,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:01:16Z
483319,kvetnatka valeriánová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:01:21Z
219790,kvetnatka chmeľová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:01:26Z
319747,kvetnatka rozchodníková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:01:30Z
991430,kvetnatka lesná,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:01:35Z
875557,kvetnatka kórejská,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:01:40Z
319746,kvetnatka dráčová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:01:44Z
875564,kvetnatka očianková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:01:50Z
483330,kvetnatka rebríčková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:01:55Z
325897,kvetnatka vratičová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:02:00Z
324394,kvetnatka divozelová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:02:05Z
563832,kvetnatka dúšovková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:02:10Z
1021684,kvetnatka skalisková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:02:14Z
875559,kvetnatka ihlicová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:02:19Z
344868,kvetnatka hlaváčová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:02:24Z
991432,kvetnatka ľubovníková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:02:28Z
219837,kvetnatka obyčajná,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:02:33Z
451846,hranostajník bukový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:04:51Z
483559,pamora hluchavková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:05:15Z
202237,pamora čučoriedková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:05:22Z
209787,mníška vŕbová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:05:32Z
546726,mníška okrová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:05:45Z
1454312,mníška dubová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:05:51Z
362811,mníška pižmová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:06:01Z
483379,štetinavec trsťový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:08:44Z
778744,štetinavec smrekový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:08:54Z
1260962,štetinavec ďatelinový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:09:01Z
483380,štetinavec čučoriedkový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:09:08Z
548605,spriadač marinkový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:09:24Z
567403,spriadač smútočný,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:09:34Z
61422,spriadač žihľavový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:09:53Z
127133,spriadač americký,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:10:00Z
1039542,spriadač čiernoškvrnný,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:10:10Z
824510,spriadač skorocelový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:10:31Z
982382,spriadač psojazykový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:10:37Z
904326,spriadač čremchový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:10:44Z
462081,spriadač mliečnikový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:11:34Z
130874,spriadač kostravový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:11:38Z
366971,spriadač jastrabníkový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:11:43Z
451909,lišajníkovec priesvitný,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:11:55Z
125957,lišajníkovec žltošedý,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:11:59Z
554465,lišajníkovec sivastý,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:12:04Z
465058,lišajníkovec belavý,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:12:10Z
324681,lišajníkovec jelšinový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:12:14Z
320004,lišajníkovec lišajníkový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:12:30Z
701774,lišajníkovec žltorubý,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:12:35Z
501113,lišajníkovec okrový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:12:41Z
483382,lišajníkovec bledý,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:12:45Z
470720,lišajníkovec hlinožltý,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:12:50Z
354803,lišajníkovec lesný,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:12:55Z
745764,lišajníkovec malý,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:13:01Z
470129,bieloškvrnáč lišajníkový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:13:07Z
544737,pamora žltoškvrnná,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:13:11Z
577887,pamora južná,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:13:16Z
177220,pamora ostricová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:13:22Z
468006,pamora hnedožltá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:13:27Z
322130,pamora sadová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:13:33Z
470440,pamora hnedá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:13:46Z
483564,pamora Zellerova,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:13:53Z
470899,pamora dubová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:14:00Z
875391,morica páskatá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:14:09Z
551384,morica poľná,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:14:18Z
371983,morica viková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:14:24Z
849821,morica mechúrniková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:14:30Z
483562,pamora močiarna,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:14:37Z
476145,pamora vlnopriečkatá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:14:56Z
333910,pamora dúšková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:15:03Z
483560,pamora vresová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:15:10Z
326921,pamora riasová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:18:33Z
483553,pamora horčinková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:18:38Z
483555,pamora vŕbová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:18:43Z
476146,pamora žltkavá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:18:47Z
875374,morička puklicová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:18:54Z
483538,morička slamihová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:19:05Z
243533,morička malá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:19:12Z
625429,morička ostropesová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:19:18Z
1077117,morička jagavková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:19:28Z
366188,mora žltušková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:19:36Z
325523,stužkavec bielopásy,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:19:42Z
116384,stužkavec sivkastý,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:19:55Z
1205489,morička rumenicová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:22:53Z
546448,stužkavec bielobodý,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:23:18Z
473448,stužkavec okrový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:23:22Z
856417,stužkavec malý,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:23:33Z
509051,stužkavec červený,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:24:05Z
875388,stužkavec kozincový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:25:38Z
122126,pestrovzorkovité,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:25:42Z
71196,pestrovzorka škumpová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:25:49Z
52873,drobničkovité,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:25:56Z
466355,drobnička tmavá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:26:01Z
479731,drobnička buková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:26:06Z
977692,drobnička tmavá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:26:10Z
177131,drobnička biela,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:26:16Z
491463,drobnička lišajníková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:26:31Z
907925,drobnička chocholnatá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:26:37Z
205155,drobnička trnková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:26:48Z
357834,zelenka vŕbová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:26:54Z
768717,zelenka lindová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:27:01Z
360836,zelenka dubová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:27:08Z
548097,drobnička lužná,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:28:15Z
479732,drobnička topoľová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:28:19Z
205190,mora žihľavová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:28:26Z
735391,mora luskáčová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:28:30Z
460643,mora kvapkoškvrnná,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:28:40Z
787784,mora krvavcová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:28:49Z
875872,mora ostreňová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:28:55Z
797806,mora pľúcniková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:29:00Z
470957,mora prilbicová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:29:04Z
784514,mora pozlátená,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:29:09Z
460243,mora čistcová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:29:23Z
359095,mora hluchavková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:29:29Z
367275,mora veľkoškvrnná,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:29:35Z
232150,mora rašelinisková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:29:42Z
784519,mora smrekovcová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:29:49Z
232149,mora brezová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:29:56Z
325340,mora steblovková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:30:03Z
787750,morička palinová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:30:13Z
483539,morička timotejková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:30:30Z
470724,morička močiarna,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:30:34Z
415493,morička slezová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:30:43Z
339567,stužkavec južný,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:30:50Z
176098,mramorovka smreková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:30:54Z
959719,mramorovka jarabinová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:30:59Z
470449,mramorovka dubová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:31:28Z
483584,mramorovka jelšinová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:31:51Z
475702,mramorovka vachtová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:33:57Z
483482,mramorovka rakytová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:34:01Z
332385,mramorovka mliečniková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:34:08Z
460218,mramorovka vŕbová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:34:14Z
357477,mramorovka veľkohlavá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:34:18Z
60841,sivkavec rožcový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:34:24Z
335063,sivkavec dúškový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:34:29Z
875837,sivkavec Kökeritzov,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:34:34Z
875859,mora metlovitá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:34:39Z
605736,mora lišajovitá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:34:44Z
345055,mora vermutová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:34:49Z
483575,mora striebristá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:34:54Z
483455,mora palinová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:34:58Z
782689,mora zlatovlásková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:35:03Z
554741,mora zvončeková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:35:20Z
468695,mora rumančeková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:35:27Z
483457,mora zlatobyľová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:35:31Z
780067,mora vratičová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:35:36Z
875855,mora šedokrídla,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:35:41Z
483456,mora astrová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:35:45Z
550492,mora strakatá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:36:31Z
519051,mora papuľková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:36:38Z
782700,mora dvojfarebná,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:36:45Z
604624,blyšťavka liesková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:37:13Z
472162,blyšťavka čierna,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:37:18Z
472069,blyšťavka jastrabníková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:37:24Z
483460,mora novembrová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:37:28Z
891734,mora sýrska,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:37:33Z
483461,mora marcová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:37:37Z
483582,mora olivová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:37:42Z
483470,mora dvojškvrnná,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:37:47Z
737064,mora trnková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:37:58Z
483524,sivkavec ostrôžkový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:38:05Z
1011336,sivkavec horčíkový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:38:18Z
875903,sivkavec chondrilový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:38:25Z
483527,sivkavec palinový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:38:32Z
483526,sivkavec čiernomorský,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:38:38Z
347024,sivkavec blenový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:38:45Z
146801,sivkavec ihlicový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:38:55Z
483522,sivkavec kosienkový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:39:16Z
471275,sivkavec fialový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:39:24Z
483585,sivkavec ametystový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:39:30Z
202812,sivkavec orličníkový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:39:37Z
827992,lišajníkovka stromová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:39:44Z
784090,lišajníkovka skalná,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:39:55Z
764608,lišajníkovka hnedá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:40:35Z
1111793,lišajníkovka hrdzavá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:40:39Z
231425,sivkavec stavikrvový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:40:47Z
417886,sivkavec pôvabný,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:40:54Z
216096,sivkavec pŕhľavový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:41:01Z
875845,sivkavec tmavoškvrnný,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:41:08Z
174488,sivkavec Kadenov,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:41:15Z
216095,sivkavec hôrny,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:41:29Z
360302,sivkavec hviezdicový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:41:45Z
803202,mora zlatoškvrnná,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:43:49Z
1096210,mramorovka ostricová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:45:06Z
1096212,mramorovka štiavičková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:45:14Z
1098605,mramorovka panónska,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:45:26Z
326199,sivkavec púpavcový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:45:39Z
483577,mora srnovníková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:46:20Z
61970,mora divozelová,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:46:28Z
483458,mora kukučková,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:46:59Z
563633,mora šedá,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:47:07Z
895220,mora Gozmányova,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:47:14Z
483516,sivkavec lipkavcový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:47:42Z
470870,sivkavec krvavníkový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:47:48Z
738989,sivkavec vodný,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:47:55Z
319711,sivkavec trojčiarový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:47:59Z
130103,sivkavec kuklíkový,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:48:06Z
784512,sivkavec šedohnedý,sk,"","",,Slovak,Samo Sučík,2025-09-30T21:48:11Z
