Alternatives: We couldn't find a matching taxon for Aethopyga jefferyi (species), skipping it. The closest search results were: Aethopyga pulcherrima jefferyi (Aethopyga jefferyi) | Poddruh
Alternatives: We couldn't find a matching taxon for Ailuroedus astigmaticus (species), skipping it. The closest search results were: Ailuroedus melanotis astigmaticus (Ailuroedus astigmaticus) | Poddruh
Alternatives: We couldn't find a matching taxon for Ailuroedus jobiensis (species), skipping it. The closest search results were: Ailuroedus melanotis jobiensis (Ailuroedus jobiensis) | Poddruh
Alternatives: We couldn't find a matching taxon for Ailuroedus melanocephalus (species), skipping it. The closest search results were: Ailuroedus melanotis melanocephalus (Ailuroedus melanocephalus) | Poddruh
Alternatives: We couldn't find a matching taxon for Alophoixus griseiceps (species), skipping it. The closest search results were: Alophoixus pallidus griseiceps (Alophoixus griseiceps) | Poddruh
Alternatives: We couldn't find a matching taxon for Amaurospiza relicta (species), skipping it. The closest search results were: Amaurospiza concolor relicta (Amaurospiza relicta) | Poddruh
Alternatives: We couldn't find a matching taxon for Amazona bodini (species), skipping it. The closest search results were: Amazona festiva bodini (Amazona bodini) | Poddruh
Alternatives: We couldn't find a matching taxon for Amazona nattereri (species), skipping it. The closest search results were: Amazona ochrocephala nattereri (Amazona nattereri) | Poddruh
Alternatives: We couldn't find a matching taxon for Amazona panamensis (species), skipping it. The closest search results were: Amazona ochrocephala panamensis (Amazona panamensis) | Poddruh
Alternatives: We couldn't find a matching taxon for Amazona tresmariae (species), skipping it. The closest search results were: Amazona oratrix tresmariae (Amazona tresmariae) | Poddruh
Alternatives: We couldn't find a matching taxon for Anas carolinensis (species), skipping it. The closest search results were: Anas crecca carolinensis (Anas carolinensis) | Poddruh
Alternatives: We couldn't find a matching taxon for Anatinae (subfamily), skipping it. The closest search results were: Kačicovité (Anatinae) | Čeľaď Anatidae
Alternatives: We couldn't find a matching taxon for Anisognathus flavinucha (species), skipping it. The closest search results were: Anisognathus somptuosus flavinucha (Anisognathus flavinucha) | Poddruh
Alternatives: We couldn't find a matching taxon for Anisognathus lunulatus (species), skipping it. The closest search results were: Anisognathus igniventris lunulatus (Anisognathus lunulatus) | Poddruh
Alternatives: We couldn't find a matching taxon for Anthoscopus sylviella (species), skipping it. The closest search results were: Anthoscopus caroli sylviella (Anthoscopus sylviella) | Poddruh
Alternatives: We couldn't find a matching taxon for Anthus latistriatus (species), skipping it. The closest search results were: Anthus cinnamomeus latistriatus (Anthus latistriatus) | Poddruh
Alternatives: We couldn't find a matching taxon for Apalis flavocincta (species), skipping it. The closest search results were: Apalis flavida flavocincta (Apalis flavocincta) | Poddruh
Alternatives: We couldn't find a matching taxon for Argya somervillei (species), skipping it. The closest search results were: Argya striata somervillei (Argya somervillei) | Poddruh
